-5305.330000000002,10,15,24.38
-5057.0999999999985,10,15,24.26
-4850.93,10,15,24.43
-10609.93,10,15,24.15
-4626.66,10,15,24.56
-4406.57,10,15,23.74
-4172.130000000001,10,15,23.88
-3976.2999999999993,10,15,24.18
-3761.130000000001,10,15,23.9
-3526.75,10,15,24.18
-3311.0600000000013,10,15,24.95
-3091.8199999999997,10,15,24.58
-2886.2400000000016,10,15,24.81
-2661.290000000001,10,15,23.75
-10389.84,10,15,24.96
-2428.869999999999,10,15,24.61
-2220.290000000001,10,15,24.51
-2010.380000000001,10,15,24.86
-1741.1500000000015,10,15,24.18
-1544.8300000000017,10,15,24.69
-1319.3199999999997,10,15,24.19
-1111.25,10,15,23.78
-901.4900000000016,10,15,24.46
-680.2599999999984,10,15,24.44
-432.52000000000044,10,15,24.55
-10135.91,10,15,23.89
-251.09999999999854,10,15,23.77
-9948.740000000002,10,15,23.72
-9729.91,10,15,24.93
-9489.86,10,15,24.91
-9267.599999999999,10,15,24.55
42175.96,10,0,33.39
38861.88,10,0,30.33
39368.46,10,0,33.78
40041.83,10,0,33.91
36441.01,10,0,31.5
39240.57,10,0,33.52
37680.15,10,0,32.76
30897.57,10,0,27.66
41393.48,10,5,36.57
32730.03,10,0,29.13
33756.0,10,0,30.22
42013.03,10,0,39.21
40790.94,10,0,32.05
37014.53,10,0,33.96
39621.47,10,0,36.53
42769.33,10,0,40.11
38946.47,10,5,35.85
30620.6,10,5,29.55
36602.38,10,0,34.62
30909.24,10,5,29.61
35274.08,10,0,33.92
36194.5,10,0,36.15
36141.88,10,0,35.52
41593.17,10,0,33.39
33900.05,10,0,33.99
31597.94,10,0,31.14
32282.42,10,0,33.19
30317.85,10,5,30.59
31791.6,10,0,32.3
31491.44,10,0,33.34
33109.49,10,0,34.31
31337.4,10,0,33.45
31805.55,10,5,33.98
31519.9,10,5,33.87
37133.59,10,0,29.63
29032.7,10,5,31.25
33049.93,10,5,37.08
25750.21,10,5,28.35
21734.13,10,0,24.8
28138.92,10,5,32.4
29621.1,10,5,33.9
27904.95,10,5,31.99
21079.06,10,0,24.2
26764.35,10,5,32.22
29312.13,10,5,36.69
40450.86,10,0,32.85
26530.26,10,5,31.4
44033.84,10,0,36.37
41395.02,10,0,34.49
33546.24,10,0,28.38
35059.29,10,0,29.54
-14620.080000000002,10,15,26.53
-22591.57,10,15,33.21
-14081.550000000003,10,15,28.29
-17365.1,10,15,31.19
-17524.690000000002,10,15,32.14
-16660.510000000002,10,15,31.66
-18472.14,10,15,33.31
-19462.28,10,15,34.9
-15426.620000000003,10,15,31.74
-17957.78,10,20,33.21
-16773.89,10,15,33.08
-18702.28,10,20,34.64
-18740.269999999997,10,15,30.67
-21253.620000000003,10,15,37.56
-17954.120000000003,10,25,34.36
-15723.04,10,15,32.83
-19192.519999999997,10,15,37.17
-16056.96,10,15,33.5
-18632.489999999998,10,15,37.26
-16695.29,10,20,35.06
-14800.169999999998,10,15,34.22
-18100.97,10,20,37.01
-15310.519999999997,10,15,34.52
-16258.839999999997,10,15,29.18
-9864.759999999998,10,15,29.35
-10104.080000000002,10,20,30.32
-8045.060000000001,10,20,28.38
-15167.71,10,15,35.76
-11152.27,10,15,32.75
-13832.21,10,15,35.13
-15281.339999999997,10,20,36.98
-14085.480000000003,10,25,36.69
-15088.769999999997,10,20,37.47
-14120.39,10,20,37.42
-17746.309999999998,10,15,30.21
-10251.279999999999,10,20,32.55
-5922.130000000001,10,20,28.82
-16387.550000000003,10,20,42.75
-7787.619999999999,10,20,31.83
-14671.660000000003,10,20,40.98
-7653.84,10,20,31.41
-10047.849999999999,10,25,35.97
-4780.950000000001,10,15,28.49
-10723.720000000001,10,20,37.68
-11122.970000000001,10,20,38.39
-21114.43,10,15,32.87
-5819.689999999999,10,20,30.59
-18263.550000000003,10,15,31.86
-15639.730000000003,10,15,28.75
-23218.699999999997,10,15,35.93
-17931.96,10,15,31.42
